Place ID,displayName,formattedAddress,rating,priceLevel,reservable,outdoorSeating,servesDessert,goodForChildren
ChIJs9mrhcoxMTAREPUbQbT53BU,"Miramar Restaurant, Medan","Jl. Pemuda No.11 ABC, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.4,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJyygHdBouMTAReDqFVw402R8,Lembur Kuring,"Jl. T. Amir Hamzah No.85, Helvetia Tim., Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20124, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJqUG4acYvMTARWSccb4HAFU4,Desadesa Resto,"Jl. Setia Budi No.190/12, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJXaUAQbYxMTARSfeqs2KYqkg,Restoran Ria,"Jl. Letjen MT. Haryono No. 11-15, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJQ5pQUENryYcRqyETTNK5-K0,Jade Restaurant,"JW Marriott Medan, Jl. Putri Hijau No.10, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.5,unknown,True,False,True,True
ChIJ01TKUnzQ2IcRm7fVfILnEnw,Ji Long Chinese Restaurant,"Grand City Hall Medan, JL.Balai Kota ,Medan Kota 20112, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20149, Indonesia",4.6,unknown,True,False,True,True
ChIJkf-jmFVeXIYRjmsdfvxJar8,Tip Top Restaurant,"Jl. Jend. Ahmad Yani No.92 A-B, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia",4.4,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJf2ChD88xMTARmyPLaycMwRg,Wisma Benteng Restaurant,"Jl. Kapten Maulana Lubis No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20236, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJ37FS9Nw7dYgRLFQQWKd_cmE,Taipan Restaurant,"Capital Building, Jl. Putri Hijau No.1A Lantai 1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJu-aHgN8xMTARSsNj___fiU8,OnDo Grill Batak,"Jl. Pabrik Tenun No.45, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,True,True,True
ChIJvTVNd-chLk0Rk3ObbDfRoEM,Garuda Restaurant,"Jl. Palang Merah No.26A, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20151, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJ3VkPs8sxMTARO-CUXExw20o,Rumah Makan Tabona,"Jl. Mangkubumi No.17, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJVRivM9MxMTARYKH8CGz_xZ4,Restoran Pohon Pisang,"Komplek The Crown, Jl. S. Parman No.16-17 Blok A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJUztYJyYXsocRmY-k3jYYJrw,District 10 Restaurant & Bar,"Forum Nine, Jl. Imam Bonjol No.9, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.3,PRICE_LEVEL_EXPENSIVE,True,True,True,True
ChIJMYLccuDISYYR4dkzQFXH8f4,Jumbo Sea Food Restaurant,"Jalan Putri Hijau No.8ABCD, Jl. Putri Hijau Baru, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJ-0Xl0ikxMTARJhcP1jrqrc0,Radisson Medan - The 7R Restaurant,"Jl. H. Adam Malik No.5, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114, Indonesia",4.3,unknown,True,True,True,True
ChIJXautNvXsyjER6zPQoZbk08w,Restoran Simpang Tiga,"Jl. Mongonsidi No.26, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,unknown,True,True
ChIJ6WblKMkxMTAR-v-JcK5Uz78,Rumah Makan David,"Jl. Hindu No.3, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,unknown,True
ChIJ2aXaDMrqwIcRCmkagb2mHU8,Sawasdee Thai Restaurant,"Jl. Multatuli Raya, Blok-FF No.36-37, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJCYWgEkgxMTARJjyxPvHN1TQ,Liang Sandwich Bar (Centre Point Medan),"LG Floor, Centre Point, Gang Buntu, Medan Timur, Medan City, North Sumatra 20232, Indonesia",3.7,unknown,unknown,unknown,unknown,unknown
ChIJe-59QcQZBogRoeUutEZfsPs,Liang Sandwich Bar,"Jl. KH. Zainul Arifin No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152, Indonesia",3.8,unknown,unknown,unknown,unknown,True
ChIJIx5Rl2kvMTARsjCTJssIxU8,Panel Sandwich medan,"Jl. Kasuari, no71A, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia",5,unknown,unknown,unknown,unknown,unknown
ChIJKVMevWAxMTARwo2JmnSntM8,Semanggi Fusion,"Jl. Samanhudi No.1A, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara, Indonesia",4.4,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJJ9lrEI4vMTAR8uA7A0u3Bu0,MINBAR Roti Bakar Mozarella,"Gg. Sehat No.14a, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20153, Indonesia",4.5,unknown,True,True,True,True
ChIJMYLccuDISYYR4dkzQFXH8f4,Jumbo Sea Food Restaurant,"Jalan Putri Hijau No.8ABCD, Jl. Putri Hijau Baru, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJ1ULurQwyMTARwecUcCtP-zY,Jambul Seafood,"Jl. DR. Cipto No.8, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,unknown,True
ChIJza5vQ64xMTARzdLzvjjfSc0,Happy Seafood Medan,"Jl. Bakaran Batu No.13, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia",4.4,PRICE_LEVEL_INEXPENSIVE,True,True,False,True
ChIJr5gap-YxMTARqyEDPZi5r2E,KAMPOENG NELAYAN seafood restaurant,"Jl. Prof. H. M. Yamin No.36a, Sidodadi, Kec. Medan Tim., Kota Medan, Sumatera Utara 20237, Indonesia",4.3,unknown,True,unknown,True,True
ChIJqVEFcskxMTARsFK5C4bGwWg,Radja Laoet,"Jl. Kol. Sugiono No.3B, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJ89NmJ3Z2Oy4ROLZQD5NA_xY,Hawwi Sari Laut,"Jl. Orion No.81 - 83, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,False,unknown,True
ChIJP6DRyy4wMTARdYvA1H7j4F0,Pondok Jimbaran,"Jl. Babura Baru No.47, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia",4.4,PRICE_LEVEL_EXPENSIVE,True,True,True,True
ChIJg6UbWS7dQIYRVzNIYOqsBX0,Umi Seafood,"Jl. Teuku Umar No.23, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.6,PRICE_LEVEL_MODERATE,False,False,False,unknown
ChIJQ0JsuayUaS4RZUOMPn2DBkg,Sondoro Seafood,"Singapore Station, Jl. Brigjend Katamso, Sei Mati, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20215, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJc6lVNq4vMTARxIM8MwhZf14,Asoka Corner,"Asam Kumbang, Medan Selayang, Medan City, North Sumatra 20133, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJ60IlbS6-QIYRW7GLDTM0jSk,Grand Maximum Seafood Restaurant,"Jl. Putri Merak Jingga No.2D, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJAY9IgMExMTARXu913kec3y4,Sari Laut Nelayan,"Jl. Putri Merak Jingga C-D No.8, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJazbHoqAxMTAR5BB9wj8hLTM,RM Seafood Haji Amin,"Jl. Pahlawan, Pahlawan, Kec. Medan Perjuangan, Kota Medan, Sumatera Utara 20222, Indonesia",4.6,unknown,True,unknown,unknown,True
ChIJVTQsvMcxMTARNvrLkN7ommI,Fish & Co - Centre Point Medan,"Gang Buntu, Medan Timur, Medan City, North Sumatra 20232, Indonesia",4.5,unknown,True,False,True,True
ChIJKzYnfawxMTARbmajexgETzY,Mei Seafood,"Jl. Sabaruddin No. 36 C-D, Sei Rengas Permata, Medan Area, Sei Rengas Permata, Kec. Medan Area, Kota Medan, Daerah Khusus Ibukota Jakarta, Sei Rengas Permata, Medan Area, Medan City, North Sumatra 20214, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,unknown,True
ChIJxdYYjOMxMTAR9kwrO3pLEp0,SeaFood Romance Ratu Hapis,"Jl. Karya, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia",4,unknown,unknown,unknown,unknown,True
ChIJeZ9DXsoxMTAR96vCFq0Vu3Q,Wajir Seafood,"Jl. Kol. Sugiono No.31, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJjXOVHPYVnIgRRMvhVCbliNU,Family Seafood,"Jl. H. Adam Malik No.136, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia",4.6,unknown,True,unknown,unknown,True
ChIJCSB9d7wxMTARWqqOoXkN2bg,RM. 007 APAU SEAFOOD,"Jl. Sei Kera, Sidodadi, Kec. Medan Tim., Kota Medan, Sumatera Utara, Indonesia",4.8,unknown,unknown,True,unknown,True
ChIJeZ9DXsoxMTAR96vCFq0Vu3Q,Medan Sea Food,"JL. Aipda KS. Tubun, No. 124, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJT72PIA0xMTAR2rDDB6ZbU74,"barus,durian","HM7R+5R4, Jl. Pelangi, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20158, Indonesia",1,unknown,unknown,unknown,unknown,unknown
ChIJtxJJmsMxMTARHcXgi77rPzs,Regar Durian,"Jl. Denai No.253 C, Tegal Sari Mandala II, Kec. Medan Denai, Kota Medan, Sumatera Utara 20227, Indonesia",4.5,unknown,unknown,unknown,unknown,True
ChIJ19Bl5cMxMTARj2EEi2tBIuk,SOHO Capital Medan,"Capital Building, Jl. Putri Hijau No.1A 2nd Floor, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,True,True,False
ChIJi8FA-gkvdTERnbnVCUKEJAY,SARI DURIAN,"Jl. Flamboyan Raya, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20135, Indonesia",4,unknown,unknown,unknown,unknown,unknown
ChIJNbRl-57kuocR6PS90U7zVxE,MEXICAN KEBAB,"HMR3+Q75, Jl. Ayahanda, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJOdHSfQreQIYRD5zf4nti6gY,INDO DURIAN,"Jl. Perhubungan No.8, Laut Dendang, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJUztYJyYXsocRmY-k3jYYJrw,District 10 Restaurant & Bar,"Forum Nine, Jl. Imam Bonjol No.9, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.3,PRICE_LEVEL_EXPENSIVE,True,True,True,True
ChIJT2vx4mPNNjAR42DCmxEObIo,Dadang durian,"Rengas Pulau, Medan Marelan, Medan City, North Sumatra 20252, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJ2UxS47WJK4gR8VBNk7FKnao,EL BORRITOZ CAMBRIDGE,"Cambridge City Square, Jl. S. Parman No.217, Petisah Tengah, Medan Petisah, Medan City, North Sumatra 20151, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJw9KxodzswIcRrLBqbgHy4Xc,The Onyx,"Jl. Gatot Subroto No.395, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20119, Indonesia",5,unknown,True,unknown,True,True
ChIJt8kMLDQuMTARmXTomjIFDnU,Durian Sitepu,"Jl. Sunggal No.51, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia",4.1,unknown,unknown,unknown,unknown,True
ChIJ5w993SkuMTAR4l-Pkl5o9zk,Holycow! Steakhouse by Chef Afit,"Jl. Mayjen D.I Panjaitan No.173, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJG9YDPdoxMTARu44H6x-2ZmU,Meat U Here,"Jl. Burjamhal Komplek Jati Lestari No.B6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.7,unknown,True,False,True,True
ChIJgdkD2b7stocRbVjMGALzEW4,Prime Steakhouse,"JW Marriott Hotel, Jl. Putri Hijau No.10 Lantai LG, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.6,unknown,True,unknown,True,False
ChIJQZLd_6WqbIgRGvbsE32PpL4,The Traders Restaurant,"Jl. Kapten Patimura No.423, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,unknown,True,True
ChIJ670HCNsvMTARtwYFHSyVhNA,Waroeng Steak & Shake Mansyur Medan,"Jl. Dr. Mansyur No.85, Padang Bulan Selayang I, Kec. Medan Baru, Kota Medan, Sumatera Utara 20131, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJrRl2YR2jE4cR40l0gwiU8qA,Steak 21,"Sun Plaza Lt. 4 R6, Jalan Kh. Zainul Arifin No.7, Petisah Tengah, Medan Petisah, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.4,PRICE_LEVEL_MODERATE,True,unknown,unknown,True
ChIJ4SWUxGhZwokRjXIRMaWgn9I,O'Flahertys,"Jl. Komodor Udara Adi Sucipto No. 8 U-V, Medan Polonia, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20219, Indonesia",4.4,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJVVXFGmsOdkgRKD38pwXfANA,Cow & Co.,"Jl. Iskandar Muda No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",4.7,unknown,True,True,True,True
ChIJpdEQvycvMTARFpFHmvIWbCc,JJ Steak Griya,"Jl. T. Amir Hamzah No.88, Helvetia Tim., Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20114, Indonesia",4.7,unknown,True,unknown,True,True
ChIJ33vD0e4xMTAR3rQRQn6lDss,Waroeng Steak & Shake Sisingamangaraja Medan,"Jl. Sisingamangaraja No.314, Siti Rejo I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20218, Indonesia",4.2,PRICE_LEVEL_MODERATE,True,unknown,False,True
ChIJI91x1bExMTARHx3aICMnNwI,ASA HOME STEAK,"HPH5+28F, Tegal Sari III, Medan Area, Medan City, North Sumatra, Indonesia",4.8,unknown,True,True,unknown,True
ChIJ60YTRcQxMTARBaLwkoRNZ94,WARUNK BIG BOSS,"Jl. Letda Sujono, Bantan Tim., Kec. Medan Tembung, Kota Medan, Sumatera Utara 20223, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJr6sZXeiPeogRuTy5NL4-yPE,JJ Steak Cambridge,"Cambridge City Square, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia",4.6,unknown,True,unknown,True,True
ChIJrRl2YR2jE4cR40l0gwiU8qA,Steak 21,"Steak 21 Centre Point, Jl. Jawa No.8 Medan Lantai 3A, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,unknown,True,True
ChIJa3x8JNIxMTARqsz56U4aw4A,Raden'S Crispy Steak and Spicy Chicken,"Jl. Taruma, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.5,unknown,True,False,True,True
ChIJwUiX69gxMTARUz2Y7g8FJGo,HEYSTEAK HMJONI,"Jl. HM. Joni No.60, Teladan Tim., Kec. Medan Area, Kota Medan, Sumatera Utara 20217, Indonesia",4.2,PRICE_LEVEL_INEXPENSIVE,True,True,True,True
ChIJrRl2YR2jE4cR40l0gwiU8qA,Steak 21,"HJRG+9Q6, Sei Sikambing B, Medan Sunggal, Medan City, North Sumatra 20123, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,unknown,True,True
ChIJnUNKJXBZei4RnO5rg1Krmr0,The Obonk Steak & Ribs,"Jl. T. Amir Hamzah No.42 - 44, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117, Indonesia",4.6,unknown,True,unknown,True,True
ChIJT7ibc9kxMTAR_js1RxXwNBY,Steak 21 Plaza Medan Fair,"plaza medan fair, Jl. Gatot Subroto, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia",4.2,PRICE_LEVEL_MODERATE,True,unknown,True,True
ChIJqY_nB5gvMTAR_GTQh4rPtKo,Bebe'gor' Steak MAS Wono,"HJ6G+8HF, Tanjung Sari, Medan Selayang, Medan City, North Sumatra 20133, Indonesia",4,unknown,unknown,unknown,unknown,True
ChIJ35xlwQjAKhMRmXv94eah9ac,Sushi Mentai,"Jl. DR. Cipto No.2, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJg-srAs0xMTARHoQZeN16C4U,Sushi Tei - Teuku Daud,"Jl. Teuku Daud No.6/12, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJ1RbayebvEYgRKWvZq-ZAEIM,Supa Sushi,"HMQG+PCW, Jl. Raden Saleh Dalam, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara, Indonesia",4.4,unknown,True,unknown,unknown,True
ChIJFfdc6McxMTARlErtEh86GAw,Sushi Tei Centre Point,"Jl. Jawa No.1, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJXw-XY84xMTARPDLJJabegTY,Sushi Tei - Lippo Plaza Medan,"Jl. Imam Bonjol No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJgaJ3xCabToYRsJDhxxIGHZw,GENKI SUSHI,"Kesawan, Medan Barat, Medan City, North Sumatra, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJge0ArYIvMTARIlCaZORHw_Q,Sushi Me! Medan,"Jl. Sunggal No.62a, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20119, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,unknown,True,True
ChIJVUUQeM0xMTAR7eEG33KWIXI,Sushi Tei Sun Plaza,"Sun Plaza Lantai LG Zona A No. 01, Jalan Kh. Zainul Arifin No. 7, Madras Hulu, Medan Polonia, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJkbp3RjaIa4cRZmQ0YvRJstc,Sushi Yay,"Jl. Setia Budi No.211, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia",3.8,unknown,True,unknown,unknown,True
ChIJq0KTKgAxMTARUrI_JexQiZw,Osama sushi medan,"Jl. Brigjend Katamso No.29i, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20217, Indonesia",4.3,unknown,unknown,unknown,unknown,True
ChIJ__-_GICn9YgRTjsmvL4I3qo,Shigeru,"Street, Plaza Medan Fair, Jl. Gatot Subroto, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia",4.1,unknown,unknown,unknown,unknown,True
ChIJB99OkHQxMTARWrZ7k0SwV-4,Shinjuku Izakaya Medan,"Jl. KH. Zainul Arifin No.177, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,unknown,True,False,True,True
ChIJR8FfG-8xMTARRYziCf4yc2k,Sushi Tei Delipark Mall Medan,"Jl. Putri Hijau No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJ_zTpybMdu4cRxOXqx7Geqfo,Sushi Hiro,"Jl. KH. Zainul Arifin LG Floor, Petisah Hulu, Medan Polonia, Medan City, North Sumatra, Indonesia",4.9,unknown,True,unknown,True,True
ChIJ35xlwQjAKhMRmXv94eah9ac,Sushi Mentai,"Jl. Gudang Dalam No.5, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara, Indonesia",4.7,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJvwo5-50xMTARz1xfp_kSW5Y,Kimukatsu Deli Park Medan,"Jl. Putri Hijau No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia",5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJl8m0klQvMTARWl7lhXEQ0q0,Nyushiin,"Jl. K.H. Wahid Hasyim No.118c, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20154, Indonesia",4.1,unknown,True,unknown,unknown,True
ChIJ2aXaDMrqwIcRCmkagb2mHU8,Sawasdee Thai Restaurant,"Jl. Multatuli Raya, Blok-FF No.36-37, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJPSlOeDFt0YcRHwbFdW4_62c,Chok Dee Thai,"HMWG+8HJ, Kesawan, Medan Barat, Medan City, North Sumatra, Indonesia",4.5,unknown,True,True,True,True
ChIJ_____79BXIYRBMF4898nIvI,Yum Thai,"Jl. Samanhudi No.7, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20152, Indonesia",4.5,unknown,True,unknown,True,True
ChIJqwSbeM0xMTARUzpHHe0R0Lo,Kinley Thai Bistro,"Jl. KH. Zainul Arifin No.7, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.2,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJsXjyjuWbRIYR_tu6MnEnkjw,Kawkaw Thai Food,"Jl. Asia No.328h, RT.02, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia",4.6,unknown,unknown,unknown,unknown,True
ChIJbTCyiw0xMTARyfo7eTWMk50,Kaw Kaw ( Thai Food ),"Jl. Sekip, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia",4.1,unknown,unknown,True,unknown,True
ChIJvUTXdC8RTIYRhLLIWevgUTA,THAI BOX,"Jl. Cut Mutia No.26, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",5,unknown,True,unknown,True,True
ChIJmy951YUxMTAR5gqSKaRruD8,Banthai Suki & BBQ,"sebelah bank BNI Jalan Jenderal Besar A.H. Nasution komplek ruko ATTC No.5-6, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia",4.2,PRICE_LEVEL_MODERATE,True,unknown,True,True
ChIJJw0oirldDogRqbPugkOKakM,Zaap kebab Turki Bromo,"Jl. Bromo Lrg. Balai Desa No.7, Tegal Sari II, Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia",4,unknown,unknown,unknown,unknown,True
ChIJSfT33iUnQYYRzRoUQh0xJDI,King Shisha And Food,"HMCH+57R, Jl. Imam Bonjol, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara, Indonesia",5,unknown,unknown,unknown,unknown,unknown
ChIJYbFCQWklMTARNyRshEM98n8,Izzi Kebab &Pizza Turky,"Jl. Jamin Ginting No.119, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20141, Indonesia",4.3,unknown,unknown,unknown,False,unknown
ChIJh1tBLP8xMTARNZP5do064Zs,Alfatih Burger & Kebab Turki,"Jl. Karya No.230, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJPTX_cDzSKYYR0-fjenQgU34,Kebab Turki Ms.Simple,"Jl. Parang I No.1, Kwala Bekala, Kec. Medan Johor, Kota Medan, Sumatera Utara 20142, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJ96ON2uI7MTARuerTuBghajs,Pide Turkish Pizza Stm Atas Medan,"Jl. STM Atas No.93, Suka Maju, Kec. Medan Johor, Kota Medan, Sumatera Utara 20146, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJaQ-ylbk7MTAROV7L8Q0E7ls,Sate Kelinci Ala Turki Bang Ai,"GMPH+F54, Pangkalan Masyhur, Medan Johor, Medan City, North Sumatra 20219, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJXc4-gykyMTAR026YXAJ2cKA,"IZZI KEBAB & PIZZA TURKEY, BHAYANGKARA","JMFX+356, Jl. Gereja, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20221, Indonesia",4.4,unknown,unknown,unknown,unknown,True
ChIJC1vKGVoxMTARngbybTrsS1Y,Kebab turki zahara outlet 2,"Jl. Ismailiyah No.146, Kota Matsum II, Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia",4.5,unknown,unknown,unknown,unknown,True
